Format Version,1.22,Take Name,paul_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,16 Dec 1969 13:09:06 +0100,Total Frames in Take,5432,Total Exported Frames,5432,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.294691,1.067029,0.283629,-0.402762,0.003141,0.518129,-0.396335,0.005497,0.088427,-0.788036,0.660914,0.599664,-0.762980,0.669410,-0.099266,-0.397224,0.228461,0.084881,-0.089481,0.009438,0.085498,-0.286793,0.664674,-0.096220,0.274239,0.062044,0.089674,0.222010,1.026617,0.015403,0.232232,0.857578,0.123120,0.322214,0.061527,0.143198,0.231807,0.468604,0.117393,0.261075,1.368639,0.096553,0.088658,0.030766,0.130346,0.138804,0.783928,0.056553,1.356531,1.506769,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.270000,0.294521,1.067084,0.283617,-0.402770,0.003160,0.518142,-0.396336,0.005499,0.088428,-0.788041,0.660907,0.599661,-0.762983,0.669409,-0.099266,-0.397225,0.228459,0.084885,-0.089474,0.009427,0.085513,-0.286793,0.664675,-0.096221,0.274167,0.062114,0.089751,0.221481,1.026437,0.015605,0.232088,0.857578,0.122787,0.322147,0.061568,0.143318,0.230996,0.468568,0.117523,0.261064,1.368469,0.096341,0.088612,0.030762,0.130303,0.137887,0.783945,0.057074,1.356543,1.506760,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,0.294362,1.067161,0.283602,-0.402822,0.003191,0.518112,-0.396335,0.005494,0.088439,-0.788035,0.660905,0.599657,-0.762983,0.669413,-0.099268,-0.397218,0.228461,0.084879,-0.089470,0.009385,0.085550,-0.286790,0.664678,-0.096217,0.274096,0.062215,0.089876,0.221053,1.026292,0.015801,0.231999,0.857602,0.122416,0.322039,0.061644,0.143513,0.230049,0.468544,0.117678,0.261117,1.368331,0.096234,0.088531,0.030739,0.130262,0.137022,0.784023,0.057655,1.357125,1.507026,-0.531413,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.290000,0.294102,1.067249,0.283672,-0.402809,0.003178,0.518132,-0.396331,0.005503,0.088426,-0.788037,0.660905,0.599659,-0.762986,0.669411,-0.099264,-0.397219,0.228460,0.084880,-0.089480,0.009368,0.085573,-0.286793,0.664675,-0.096218,0.273983,0.062355,0.090064,0.220704,1.026156,0.015996,0.231911,0.857620,0.122003,0.321898,0.061826,0.143755,0.228874,0.468470,0.117929,0.261186,1.368184,0.096089,0.088370,0.030692,0.130209,0.136289,0.784046,0.058268,1.357226,1.507035,-0.531425,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.300000,0.293952,1.067382,0.283758,-0.402775,0.003165,0.518127,-0.396337,0.005504,0.088433,-0.788038,0.660903,0.599663,-0.762983,0.669410,-0.099268,-0.397224,0.228461,0.084877,-0.089477,0.009331,0.085595,-0.286791,0.664674,-0.096214,0.273793,0.062567,0.090298,0.220386,1.026009,0.016255,0.231826,0.857598,0.121616,0.321726,0.062134,0.144044,0.227416,0.468149,0.118210,0.261301,1.368049,0.095978,0.088149,0.030624,0.130162,0.135573,0.784099,0.058877,1.356534,1.506758,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.310000,0.293961,1.067770,0.283870,-0.402775,0.003165,0.518133,-0.396333,0.005506,0.088431,-0.788039,0.660904,0.599656,-0.762981,0.669412,-0.099270,-0.397221,0.228462,0.084885,-0.089472,0.009321,0.085612,-0.286792,0.664674,-0.096217,0.273519,0.062883,0.090590,0.220115,1.025890,0.016523,0.231959,0.857749,0.121226,0.321484,0.062410,0.144429,0.225725,0.468118,0.118554,0.261414,1.367909,0.095961,0.087912,0.030543,0.130121,0.134975,0.784161,0.059528,1.357201,1.507024,-0.531416,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.320000,0.293792,1.067910,0.284137,-0.402790,0.003172,0.518140,-0.396330,0.005500,0.088426,-0.788041,0.660912,0.599664,-0.762991,0.669412,-0.099272,-0.397219,0.228466,0.084882,-0.089571,0.008954,0.086025,-0.286791,0.664675,-0.096220,0.273209,0.063263,0.090986,0.219899,1.025785,0.016781,0.232151,0.857941,0.120905,0.321132,0.062816,0.144858,0.223778,0.468158,0.118919,0.261635,1.367827,0.095932,0.087624,0.030453,0.130095,0.134446,0.784225,0.060190,1.357117,1.507030,-0.531417,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.330000,0.293834,1.068321,0.284408,-0.402735,0.003119,0.518136,-0.396325,0.005498,0.088425,-0.788040,0.660909,0.599660,-0.762982,0.669412,-0.099269,-0.397220,0.228462,0.084878,-0.089572,0.008957,0.086023,-0.286791,0.664677,-0.096220,0.272885,0.063666,0.091488,0.219732,1.025710,0.017052,0.232471,0.858260,0.120663,0.320732,0.063193,0.145419,0.221551,0.468165,0.119397,0.261774,1.367796,0.095908,0.087275,0.030280,0.130122,0.133722,0.784435,0.060938,1.357154,1.507021,-0.531421,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.340000,0.293746,1.068600,0.284777,-0.402754,0.003141,0.518134,-0.396331,0.005501,0.088424,-0.788038,0.660905,0.599657,-0.762989,0.669412,-0.099270,-0.397223,0.228467,0.084879,-0.089570,0.008952,0.086018,-0.286791,0.664678,-0.096221,0.272503,0.064168,0.092035,0.219616,1.025692,0.017347,0.232999,0.858808,0.120504,0.320307,0.063647,0.146035,0.219052,0.468348,0.119849,0.261931,1.367815,0.095899,0.086957,0.030196,0.130101,0.133333,0.784577,0.061585,1.356545,1.506773,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.350000,0.293846,1.068983,0.285150,-0.402758,0.003138,0.518135,-0.396335,0.005486,0.088431,-0.788036,0.660911,0.599660,-0.762985,0.669410,-0.099271,-0.397220,0.228471,0.084882,-0.089562,0.008953,0.086021,-0.286791,0.664674,-0.096216,0.272104,0.064689,0.092580,0.219575,1.025705,0.017719,0.233717,0.859437,0.120387,0.319869,0.064277,0.146702,0.216401,0.468625,0.120369,0.262089,1.367955,0.095864,0.086614,0.030074,0.130124,0.133068,0.784723,0.062219,1.357131,1.507039,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.360000,0.294082,1.069397,0.285616,-0.402749,0.003130,0.518125,-0.396331,0.005498,0.088428,-0.788041,0.660909,0.599656,-0.762982,0.669415,-0.099273,-0.397216,0.228470,0.084878,-0.089558,0.008951,0.086029,-0.286793,0.664673,-0.096220,0.271734,0.065238,0.093200,0.219623,1.025810,0.018082,0.234602,0.860218,0.120447,0.319365,0.064841,0.147452,0.213678,0.469035,0.120838,0.262360,1.368123,0.095863,0.086282,0.029972,0.130153,0.132891,0.784920,0.062918,1.356501,1.506768,-0.531256,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.370000,0.294051,1.069655,0.286193,-0.402795,0.003170,0.518132,-0.396333,0.005494,0.088427,-0.788037,0.660911,0.599659,-0.762987,0.669413,-0.099270,-0.397223,0.228458,0.084880,-0.089562,0.008953,0.086037,-0.286790,0.664670,-0.096212,0.271320,0.065827,0.093839,0.219719,1.025955,0.018454,0.235627,0.860943,0.120493,0.318866,0.065552,0.148178,0.210912,0.469510,0.121230,0.262560,1.368342,0.095884,0.085951,0.029889,0.130192,0.132816,0.785178,0.063586,1.356548,1.506762,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.380000,0.294522,1.070277,0.286788,-0.402755,0.003137,0.518144,-0.396328,0.005503,0.088430,-0.788034,0.660900,0.599658,-0.762981,0.669415,-0.099268,-0.397220,0.228463,0.084883,-0.089567,0.008946,0.086037,-0.286791,0.664679,-0.096221,0.270969,0.066379,0.094404,0.219950,1.026144,0.018933,0.236719,0.861544,0.120496,0.318387,0.066317,0.148872,0.208209,0.470114,0.121580,0.262785,1.368637,0.095965,0.085625,0.029822,0.130207,0.132907,0.785494,0.064195,1.356546,1.506777,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.390000,0.294973,1.070728,0.287362,-0.402795,0.003172,0.518127,-0.396326,0.005497,0.088430,-0.788035,0.660911,0.599650,-0.762988,0.669418,-0.099269,-0.397225,0.228462,0.084877,-0.089566,0.008943,0.086038,-0.286789,0.664680,-0.096220,0.270617,0.066952,0.094987,0.220263,1.026453,0.019318,0.237823,0.862262,0.120579,0.317890,0.067100,0.149623,0.205549,0.470813,0.121851,0.263109,1.368963,0.096037,0.085342,0.029771,0.130210,0.133048,0.785834,0.064817,1.356456,1.506760,-0.531243,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.400000,0.295207,1.070926,0.288011,-0.402783,0.003169,0.518140,-0.396330,0.005497,0.088430,-0.788039,0.660905,0.599658,-0.762981,0.669417,-0.099274,-0.397221,0.228470,0.084880,-0.089562,0.008932,0.086049,-0.286792,0.664678,-0.096221,0.270263,0.067328,0.095792,0.220670,1.026759,0.019707,0.239199,0.862999,0.120745,0.317352,0.068019,0.150454,0.203023,0.471500,0.122016,0.263408,1.369250,0.096089,0.085064,0.029748,0.130169,0.133343,0.786195,0.065497,1.357146,1.507029,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.410000,0.295716,1.071294,0.288610,-0.402740,0.003144,0.518139,-0.396329,0.005502,0.088426,-0.788033,0.660904,0.599662,-0.762982,0.669413,-0.099271,-0.397218,0.228464,0.084878,-0.089582,0.009175,0.085866,-0.286782,0.664683,-0.096218,0.270098,0.067472,0.096945,0.221212,1.027094,0.020070,0.240657,0.863687,0.120850,0.316688,0.068555,0.152084,0.200987,0.472174,0.121887,0.263841,1.369679,0.096245,0.084677,0.029693,0.130091,0.133784,0.786565,0.066106,1.357186,1.507028,-0.531433,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.420000,0.296364,1.071701,0.289139,-0.402766,0.003158,0.518133,-0.396329,0.005493,0.088431,-0.788040,0.660912,0.599656,-0.762988,0.669414,-0.099269,-0.397220,0.228463,0.084881,-0.089587,0.009160,0.085876,-0.286789,0.664681,-0.096218,0.269764,0.067955,0.098098,0.221874,1.027415,0.020398,0.241849,0.864205,0.120940,0.315950,0.069128,0.153585,0.199461,0.472719,0.121890,0.264267,1.370071,0.096346,0.084256,0.029656,0.129987,0.134309,0.787009,0.066689,1.356601,1.506765,-0.531271,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.430000,0.297061,1.072167,0.289616,-0.402791,0.003182,0.518130,-0.396329,0.005502,0.088430,-0.788041,0.660911,0.599663,-0.762986,0.669421,-0.099273,-0.397220,0.228464,0.084882,-0.089584,0.009147,0.085887,-0.286791,0.664678,-0.096217,0.269587,0.068161,0.099201,0.222656,1.027704,0.020701,0.243119,0.864817,0.121023,0.315338,0.069619,0.155008,0.198454,0.473218,0.122078,0.264624,1.370465,0.096481,0.083875,0.029580,0.129938,0.134915,0.787411,0.067238,1.356533,1.506778,-0.531258,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.440000,0.297789,1.072521,0.289960,-0.402790,0.003164,0.518122,-0.396338,0.005500,0.088423,-0.788045,0.660910,0.599653,-0.762982,0.669412,-0.099271,-0.397223,0.228466,0.084882,-0.089578,0.009167,0.085883,-0.286789,0.664676,-0.096217,0.269534,0.068475,0.100228,0.223557,1.028053,0.020944,0.244270,0.865323,0.121089,0.314931,0.070010,0.156328,0.197818,0.473526,0.122302,0.265093,1.370863,0.096626,0.083658,0.029550,0.129911,0.135588,0.787823,0.067759,1.356571,1.506763,-0.531258,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.450000,0.298473,1.072648,0.290317,-0.402778,0.003167,0.518134,-0.396329,0.005494,0.088431,-0.788035,0.660915,0.599660,-0.762991,0.669414,-0.099273,-0.397221,0.228471,0.084884,-0.089593,0.009134,0.085893,-0.286794,0.664677,-0.096217,0.269483,0.068523,0.101147,0.224537,1.028328,0.021063,0.245119,0.865553,0.121284,0.314571,0.070065,0.157496,0.197787,0.473638,0.122508,0.265584,1.371207,0.096807,0.083467,0.029500,0.129873,0.136367,0.788227,0.068197,1.356544,1.506767,-0.531267,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.460000,0.299332,1.072855,0.290512,-0.402741,0.003131,0.518146,-0.396333,0.005493,0.088428,-0.788035,0.660907,0.599658,-0.762989,0.669414,-0.099270,-0.397220,0.228464,0.084882,-0.089589,0.009148,0.085895,-0.286795,0.664681,-0.096219,0.269423,0.068469,0.101797,0.225701,1.028611,0.021157,0.246071,0.865673,0.121374,0.314311,0.069874,0.158377,0.198395,0.473702,0.122708,0.266078,1.371451,0.096915,0.083349,0.029499,0.129803,0.137282,0.788602,0.068607,1.356534,1.506768,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.470000,0.300043,1.072848,0.290639,-0.402810,0.003193,0.518129,-0.396336,0.005504,0.088424,-0.788034,0.660906,0.599664,-0.762979,0.669410,-0.099271,-0.397222,0.228467,0.084887,-0.089585,0.009150,0.085894,-0.286790,0.664676,-0.096219,0.269446,0.068272,0.102204,0.226900,1.028782,0.021172,0.246741,0.865589,0.121513,0.314287,0.069641,0.158896,0.199427,0.473690,0.122824,0.266738,1.371688,0.097111,0.083294,0.029522,0.129724,0.138259,0.788881,0.068965,1.357199,1.507025,-0.531424,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.480000,0.300978,1.073070,0.290622,-0.402758,0.003158,0.518131,-0.396335,0.005494,0.088428,-0.788042,0.660905,0.599656,-0.762986,0.669415,-0.099268,-0.397219,0.228459,0.084887,-0.089582,0.009157,0.085897,-0.286790,0.664677,-0.096222,0.269547,0.067933,0.102353,0.228226,1.028893,0.021118,0.247507,0.865489,0.121617,0.314358,0.069120,0.159124,0.200856,0.473587,0.123007,0.267238,1.371925,0.097227,0.083317,0.029566,0.129633,0.139403,0.789099,0.069281,1.356563,1.506778,-0.531256,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.490000,0.301740,1.073001,0.290621,-0.402774,0.003161,0.518133,-0.396328,0.005498,0.088432,-0.788044,0.660909,0.599661,-0.762985,0.669414,-0.099266,-0.397221,0.228464,0.084880,-0.089585,0.009146,0.085906,-0.286790,0.664683,-0.096220,0.269698,0.067311,0.102276,0.229646,1.028959,0.020962,0.248190,0.865159,0.121836,0.314494,0.068305,0.159089,0.202759,0.473395,0.123101,0.267869,1.372011,0.097326,0.083384,0.029618,0.129561,0.140633,0.789227,0.069517,1.356555,1.506772,-0.531261,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.500000,0.302193,1.072589,0.290633,-0.402821,0.003189,0.518123,-0.396329,0.005499,0.088427,-0.788036,0.660909,0.599657,-0.762980,0.669413,-0.099265,-0.397221,0.228461,0.084879,-0.089545,0.008958,0.086030,-0.286788,0.664676,-0.096218,0.269944,0.066443,0.102117,0.231152,1.028859,0.020796,0.249212,0.864971,0.122101,0.314826,0.067267,0.158880,0.205136,0.473068,0.123205,0.268533,1.371974,0.097370,0.083539,0.029758,0.129438,0.141960,0.789266,0.069693,1.356554,1.506768,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.510000,0.303026,1.072500,0.290348,-0.402800,0.003173,0.518129,-0.396328,0.005498,0.088427,-0.788032,0.660907,0.599663,-0.762980,0.669408,-0.099267,-0.397219,0.228465,0.084883,-0.089558,0.008953,0.086030,-0.286789,0.664676,-0.096218,0.270283,0.065362,0.101916,0.232702,1.028659,0.020525,0.250153,0.864386,0.122448,0.315196,0.065847,0.158682,0.207911,0.472604,0.123315,0.269202,1.371820,0.097397,0.083825,0.030001,0.129246,0.143402,0.789156,0.069823,1.356521,1.506765,-0.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.520000,0.303589,1.071997,0.290145,-0.402764,0.003155,0.518127,-0.396334,0.005494,0.088432,-0.788041,0.660905,0.599658,-0.762983,0.669411,-0.099265,-0.397220,0.228462,0.084881,-0.089554,0.008946,0.086027,-0.286791,0.664676,-0.096217,0.270758,0.064118,0.101762,0.234334,1.028345,0.020214,0.251120,0.863618,0.122868,0.315640,0.064343,0.158478,0.210979,0.472013,0.123459,0.269759,1.371583,0.097367,0.084188,0.030261,0.128989,0.144924,0.788881,0.069920,1.357180,1.507024,-0.531417,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.530000,0.304293,1.071755,0.289678,-0.402786,0.003166,0.518138,-0.396329,0.005497,0.088432,-0.788031,0.660905,0.599666,-0.762982,0.669409,-0.099268,-0.397220,0.228462,0.084880,-0.089552,0.008945,0.086027,-0.286790,0.664672,-0.096214,0.271193,0.063090,0.101649,0.236001,1.027893,0.019867,0.252272,0.862755,0.123306,0.316163,0.063274,0.158279,0.214223,0.471362,0.123584,0.270442,1.371173,0.097291,0.084610,0.030553,0.128661,0.146593,0.788426,0.070002,1.356489,1.506772,-0.531251,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.540000,0.304657,1.071282,0.289254,-0.402777,0.003150,0.518142,-0.396336,0.005496,0.088432,-0.788041,0.660908,0.599656,-0.762975,0.669410,-0.099270,-0.397221,0.228465,0.084880,-0.089551,0.008941,0.086043,-0.286793,0.664675,-0.096218,0.271628,0.062597,0.101613,0.237625,1.027308,0.019494,0.253617,0.862130,0.123523,0.316555,0.062613,0.158237,0.217355,0.470768,0.123678,0.271166,1.370666,0.097050,0.085082,0.030948,0.128356,0.148325,0.787866,0.070025,1.357219,1.507022,-0.531428,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.550000,0.305246,1.071162,0.288945,-0.402792,0.003164,0.518136,-0.396329,0.005490,0.088426,-0.788042,0.660908,0.599658,-0.762986,0.669414,-0.099270,-0.397220,0.228461,0.084880,-0.089556,0.008952,0.086031,-0.286796,0.664672,-0.096215,0.271911,0.062562,0.101592,0.239242,1.026620,0.019139,0.254853,0.861874,0.123669,0.316752,0.062367,0.158284,0.220316,0.470673,0.123633,0.271870,1.370162,0.096794,0.085463,0.031417,0.128256,0.150138,0.787161,0.069996,1.357151,1.507031,-0.531414,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.560000,0.305666,1.071118,0.289133,-0.402770,0.003160,0.518129,-0.396330,0.005500,0.088422,-0.788044,0.660911,0.599658,-0.762984,0.669417,-0.099270,-0.397219,0.228463,0.084878,-0.089551,0.008950,0.086034,-0.286795,0.664677,-0.096217,0.272097,0.062526,0.101480,0.240767,1.025931,0.018802,0.255971,0.862372,0.123811,0.316871,0.062220,0.158272,0.223246,0.471487,0.123581,0.272698,1.369642,0.096398,0.085734,0.031963,0.128040,0.152091,0.786316,0.069874,1.356552,1.506758,-0.531254,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.570000,0.306206,1.071297,0.289575,-0.402758,0.003145,0.518139,-0.396330,0.005498,0.088421,-0.788041,0.660911,0.599656,-0.762986,0.669412,-0.099267,-0.397221,0.228460,0.084880,-0.089583,0.009115,0.085915,-0.286795,0.664673,-0.096217,0.272357,0.062432,0.101281,0.242247,1.025240,0.018567,0.256800,0.862862,0.124097,0.317037,0.062035,0.158145,0.226021,0.472277,0.123543,0.273477,1.369037,0.096070,0.086071,0.032546,0.127727,0.154054,0.785444,0.069705,1.356545,1.506769,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.580000,0.306668,1.071464,0.290098,-0.402764,0.003143,0.518139,-0.396328,0.005502,0.088428,-0.788032,0.660910,0.599658,-0.762994,0.669419,-0.099273,-0.397221,0.228459,0.084882,-0.089584,0.009132,0.085916,-0.286786,0.664680,-0.096222,0.272655,0.062270,0.101017,0.243684,1.024654,0.018454,0.257932,0.863143,0.124261,0.317263,0.061813,0.157937,0.228803,0.472796,0.123355,0.274459,1.368554,0.095746,0.086484,0.033143,0.127395,0.156121,0.784613,0.069389,1.356491,1.506764,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.590000,0.307029,1.071515,0.290442,-0.402815,0.003200,0.518128,-0.396332,0.005501,0.088429,-0.788037,0.660912,0.599662,-0.762984,0.669416,-0.099272,-0.397224,0.228462,0.084883,-0.089576,0.009145,0.085906,-0.286790,0.664683,-0.096221,0.272977,0.062054,0.100719,0.245098,1.024217,0.018387,0.258859,0.863031,0.124509,0.317458,0.061614,0.157708,0.231571,0.472978,0.123038,0.275487,1.368184,0.095544,0.086859,0.033762,0.127039,0.158229,0.783855,0.068968,1.356551,1.506765,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.600000,0.307537,1.071728,0.290709,-0.402778,0.003142,0.518135,-0.396338,0.005504,0.088420,-0.788034,0.660909,0.599663,-0.762985,0.669417,-0.099273,-0.397224,0.228461,0.084882,-0.089580,0.009133,0.085905,-0.286790,0.664676,-0.096219,0.273231,0.061878,0.100415,0.246501,1.023878,0.018391,0.260102,0.863189,0.124894,0.317660,0.061420,0.157477,0.234191,0.473019,0.122716,0.276676,1.367882,0.095352,0.087239,0.034454,0.126596,0.160318,0.783153,0.068462,1.356525,1.506767,-0.531261,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.610000,0.307804,1.071761,0.290955,-0.402803,0.003175,0.518137,-0.396333,0.005498,0.088429,-0.788035,0.660906,0.599662,-0.762985,0.669414,-0.099275,-0.397219,0.228461,0.084879,-0.089579,0.009119,0.085901,-0.286787,0.664677,-0.096222,0.273468,0.061754,0.100146,0.247833,1.023635,0.018466,0.261348,0.863583,0.125283,0.317865,0.061262,0.157245,0.236718,0.473232,0.122423,0.277754,1.367666,0.095193,0.087636,0.035178,0.126192,0.162468,0.782532,0.067856,1.356561,1.506776,-0.531258,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.620000,0.308064,1.071715,0.291159,-0.402761,0.003135,0.518140,-0.396328,0.005502,0.088422,-0.788042,0.660900,0.599654,-0.762982,0.669412,-0.099268,-0.397218,0.228459,0.084880,-0.089568,0.009141,0.085907,-0.286789,0.664679,-0.096221,0.273742,0.061623,0.099897,0.249178,1.023459,0.018606,0.262158,0.863693,0.125476,0.318086,0.061076,0.157038,0.239000,0.473390,0.122164,0.278788,1.367475,0.095038,0.088045,0.035831,0.125941,0.164957,0.781737,0.067219,1.357119,1.507038,-0.531412,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.630000,0.308238,1.071468,0.291335,-0.402769,0.003147,0.518142,-0.396332,0.005503,0.088425,-0.788041,0.660903,0.599661,-0.762986,0.669410,-0.099265,-0.397226,0.228460,0.084877,-0.089585,0.009125,0.085905,-0.286788,0.664678,-0.096223,0.274017,0.061502,0.099665,0.250477,1.023263,0.018795,0.262686,0.863624,0.125398,0.318306,0.060962,0.156851,0.241096,0.473555,0.121931,0.279797,1.367298,0.094938,0.088475,0.036540,0.125708,0.167087,0.781160,0.066585,1.356593,1.506764,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.640000,0.308819,1.071548,0.291427,-0.402794,0.003182,0.518132,-0.396329,0.005493,0.088422,-0.788035,0.660908,0.599667,-0.762980,0.669414,-0.099268,-0.397222,0.228462,0.084872,-0.089581,0.009133,0.085906,-0.286791,0.664675,-0.096219,0.274286,0.061385,0.099458,0.251784,1.023096,0.018980,0.263027,0.863566,0.125190,0.318526,0.060876,0.156650,0.243016,0.473702,0.121618,0.280536,1.367115,0.094789,0.088859,0.037119,0.125474,0.169176,0.780584,0.065931,1.356584,1.506764,-0.531266,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.650000,0.309217,1.071587,0.291389,-0.402791,0.003160,0.518131,-0.396327,0.005497,0.088429,-0.788039,0.660904,0.599658,-0.762981,0.669406,-0.099268,-0.397222,0.228458,0.084882,-0.089584,0.009129,0.085901,-0.286786,0.664677,-0.096220,0.274521,0.061299,0.099257,0.253099,1.022816,0.019231,0.263195,0.863515,0.124857,0.318730,0.060788,0.156465,0.244751,0.473770,0.121378,0.281219,1.366820,0.094740,0.089227,0.037676,0.125193,0.171258,0.779963,0.065275,1.356508,1.506768,-0.531253,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.660000,0.309606,1.071597,0.291335,-0.402781,0.003179,0.518130,-0.396333,0.005503,0.088414,-0.788041,0.660903,0.599658,-0.762984,0.669413,-0.099268,-0.397225,0.228458,0.084880,-0.089578,0.009120,0.085899,-0.286791,0.664678,-0.096226,0.274745,0.061193,0.099026,0.254428,1.022485,0.019485,0.263526,0.863529,0.124416,0.318932,0.060667,0.156306,0.246275,0.473835,0.121069,0.281890,1.366547,0.094549,0.089598,0.038308,0.124858,0.173289,0.779272,0.064600,1.357141,1.507022,-0.531413,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.670000,0.310091,1.071586,0.291252,-0.402790,0.003166,0.518129,-0.396329,0.005489,0.088426,-0.788040,0.660907,0.599655,-0.762989,0.669416,-0.099271,-0.397222,0.228457,0.084882,-0.089581,0.009122,0.085891,-0.286789,0.664675,-0.096226,0.274981,0.061107,0.098784,0.255723,1.022088,0.019657,0.263909,0.863534,0.124058,0.319132,0.060538,0.156138,0.247669,0.473928,0.120719,0.282305,1.366207,0.094352,0.090031,0.039054,0.124549,0.175306,0.778537,0.063941,1.356584,1.506759,-0.531265,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.680000,0.310528,1.071624,0.291113,-0.402779,0.003149,0.518137,-0.396324,0.005496,0.088425,-0.788040,0.660909,0.599662,-0.762986,0.669414,-0.099269,-0.397222,0.228458,0.084879,-0.089581,0.009141,0.085895,-0.286786,0.664680,-0.096222,0.275210,0.061023,0.098586,0.256966,1.021642,0.019888,0.263573,0.863321,0.124158,0.319351,0.060419,0.155968,0.248804,0.474028,0.120373,0.282843,1.365877,0.094144,0.090433,0.039706,0.124282,0.177332,0.777745,0.063303,1.357176,1.507028,-0.531412,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.690000,0.311004,1.071671,0.290872,-0.402742,0.003123,0.518147,-0.396332,0.005499,0.088417,-0.788038,0.660908,0.599656,-0.762983,0.669414,-0.099275,-0.397220,0.228467,0.084873,-0.089571,0.009149,0.085879,-0.286787,0.664676,-0.096223,0.275448,0.060953,0.098388,0.258122,1.021181,0.020074,0.263970,0.863294,0.123933,0.319526,0.060327,0.155810,0.249775,0.474092,0.120076,0.283164,1.365550,0.093909,0.090797,0.040296,0.124033,0.179297,0.776929,0.062670,1.357176,1.507029,-0.531427,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.700000,0.311525,1.071597,0.290720,-0.402795,0.003167,0.518127,-0.396333,0.005500,0.088417,-0.788028,0.660904,0.599665,-0.762978,0.669413,-0.099270,-0.397217,0.228462,0.084881,-0.089582,0.009135,0.085883,-0.286783,0.664682,-0.096222,0.275650,0.060876,0.098217,0.259185,1.020684,0.020252,0.264278,0.863198,0.123692,0.319671,0.060259,0.155660,0.250491,0.474131,0.119786,0.283684,1.365188,0.093652,0.091092,0.040859,0.123804,0.181242,0.776069,0.062131,1.357122,1.507030,-0.531413,,,,,,,,,,,,,,,,,,,,,,,,,,,
